municipio,ano,hazard_index,exposure_index,vulnerability_index,climate_risk_index,risk_norm,rank_risk,hazard_mean,hazard_max,def_mean,ppt_std,ws_std,dtr_mean,empregos_pc,empresas_pc,empregos_pc_norm,empresas_pc_norm,energia_pc,pib_real_pc,agro_real_pc,energia_pc_norm,pib_pc_inv,agro_pc_norm
JOINVILLE,2023,0.3805454042149684,0.2459401827388027,0.2673394975425133,0.02502067952198518,0.12234378215853385,207.0,0.2865198925699418,0.474570915859995,3.6806034482758623,88.26629182096151,0.2659369446245935,8.544827586206894,0.1313512364578618,0.0039281733263888,0.328526575686116,0.1633537897914893,2.893073679711901,80.82833509379103,0.1408398600071067,0.1195108108423573,0.6805347135285371,0.0019729682566453
JOSE BOITEUX,2002,0.4565965671082442,0.2322882447948505,0.2110453265507058,0.02238389262257564,0.12520208022889667,154.0,0.3295067706462973,0.5836863635701911,0.775,50.68613755920008,0.3114401624684949,10.398412698412695,0.0493570593583582,0.0056284365934969,0.101377284927832,0.363199204661869,0.2961949603844655,69.06243496070694,7.512088269909088,0.0275164820704688,0.3374657550373143,0.2681537425443345
JOSE BOITEUX,2003,0.4082561712922682,0.2554453531226953,0.2122992703982411,0.022140084124607846,0.10855409687046616,157.0,0.2676145338064879,0.5488978087780486,3.6857142857142855,49.52234447086361,0.3757816051857076,10.976587301587305,0.0585047818484056,0.0060447745083223,0.1075512142742558,0.4033394919711348,0.2566950195375747,66.43502897493592,8.283046068064522,0.0214936760084406,0.4068345050735577,0.2085696301127252
JOSE BOITEUX,2004,0.3921831003895399,0.2636514895161856,0.2614073978492575,0.027029435688102812,0.1318252746403067,149.0,0.2517970858965391,0.5325691148825407,0.013095238095238,41.30373038903924,0.3401267774065156,10.399603174603174,0.0663107130554598,0.0060282466414054,0.1114551985052514,0.4158477805271198,0.2871901911815363,66.20643657941609,9.201035493151451,0.0234275864705975,0.5213466987754459,0.2394479083017293
JOSE BOITEUX,2005,0.4260119231039715,0.2365997508080782,0.3077963449134686,0.03102412169817013,0.170959790724348,139.0,0.3306797856305652,0.5213440605773779,1.0821428571428573,52.27356198608642,0.3789221129289064,10.344444444444443,0.0461621041331186,0.0060118089103596,0.070574755357364,0.4026247462587924,0.2972289855072464,62.7005869327318,10.983654311883392,0.0277461377082274,0.5052453963750393,0.390397500657139
JOSE BOITEUX,2006,0.4534508283347668,0.3603716673966746,0.3045075644377855,0.04975983417778851,0.2099663447321288,96.0,0.3330875452831681,0.5738141113863656,5.1420634920634924,50.78284673011664,0.3593715766165015,11.01388888888889,0.1346837394544131,0.0053530898034345,0.3577302411356898,0.3630130936576592,0.2866917905014774,65.81911646568548,8.830928118227611,0.0254783167441034,0.5481397502336138,0.3399046263356392
JOSE BOITEUX,2007,0.4333626714780483,0.2562915693722336,0.3022493856335364,0.03356999271632945,0.14313937642509383,136.0,0.2988883855264667,0.5678369574296298,0.3317460317460317,58.743479381933,0.279358616040449,10.770238095238096,0.0531721796322791,0.0059792009225052,0.1291341698425925,0.3834489689018746,0.3268357214546541,59.73019172165465,9.283881563850844,0.0276647063791857,0.597590724444558,0.2814927260768655
JOSE BOITEUX,2008,0.3895286243729622,0.2975985092967462,0.2247028309489879,0.026048257268013783,0.11663364540721595,180.0,0.2855603583546817,0.4934968903912426,0.9861111111111112,62.67468088085606,0.436675320619412,10.367460317460315,0.0666581480534968,0.0074537865235539,0.1530737759184168,0.4421232426750755,0.3171573387852457,82.33419482668327,8.647513404903828,0.0243294255610936,0.4288036064306152,0.2209754608552549
JOSE BOITEUX,2009,0.399342896463446,0.3579486934637432,0.2802259019599952,0.04005668643959163,0.13001618770813356,134.0,0.2728825645327858,0.5258032283941062,1.1972222222222224,49.6481454418776,0.3166418184304987,10.371825396825397,0.0741244185799545,0.0089204171356965,0.1802879430196256,0.5356094439078608,0.3218907036509993,83.3390016585636,8.019407911712486,0.0275122606446941,0.6645250428519471,0.1486404023833443
JOSE BOITEUX,2010,0.4286018746393903,0.3690670352378412,0.4213274513587828,0.06664676573518091,0.28720781596604394,62.0,0.3387580218906627,0.5184457273881179,0.530952380952381,54.94134550258939,0.2728608821227071,10.172619047619047,0.0834568947256937,0.0110146155475534,0.145646392365492,0.5924876781101904,0.3717811904257572,36.06487493324134,11.638901688077055,0.0328657824939602,0.9368090972999006,0.2943074742824877
JOSE BOITEUX,2011,0.4309712695658262,0.3160350877716029,0.4311140849706623,0.05871861914092282,0.31350668693926814,47.0,0.3138823627715816,0.5480601763600709,0.2603174603174603,84.9008651379866,0.4272253291046258,10.303571428571429,0.088472960839837,0.0111886179984805,0.1212531126821962,0.5108170628610096,0.39332239795566,28.95162074981092,10.626125018997357,0.034119846749922,0.9588487548361552,0.3003736533259095
JOSE BOITEUX,2012,0.4174721104149481,0.3479865578539399,0.4269181205540056,0.062020394503779906,0.3729758772184954,34.0,0.2930476927662212,0.5418965280636749,5.16984126984127,58.91173803251736,0.3231802656858211,10.77579365079365,0.0997634335924298,0.0115579587698546,0.1541750354508608,0.5417980802570191,0.4417322068266306,28.85860150261266,11.168351930704308,0.0340028651545873,0.929082227230582,0.3176692692768477
JOSE BOITEUX,2013,0.4181161872887096,0.3448949270643565,0.3847586996646862,0.05548457149614357,0.2671292273305289,40.0,0.2619226506878636,0.5743097238895556,1.5424603174603175,59.32036554834711,0.4168853865815181,10.677380952380952,0.0968830653166567,0.0127059757792336,0.1740914158305463,0.5156984382981666,0.505033551717292,31.02184128053879,9.699065946237932,0.0354178476170484,0.8718062055724574,0.2470520458045528
JOSE BOITEUX,2014,0.45212787115078,0.3408594840471065,0.3924550457647558,0.06048206061650194,0.2782551850613581,55.0,0.3205492266872184,0.5837065156143417,2.9281746031746034,63.25943008563944,0.3018198282819775,10.485714285714284,0.1015103390160108,0.011473390808323,0.1937624060696494,0.4879565620245635,0.5138052764633435,28.480795044480896,9.069376734162976,0.0327978933214306,0.9006086538721012,0.2439585901007358
JOSE BOITEUX,2015,0.4230660655227133,0.3320757072598531,0.4195341794844252,0.05894034132199799,0.3421579142471378,39.0,0.2957411666666258,0.5503909643788009,1.36984126984127,60.1158673361589,0.2726014339209491,9.725,0.0971860509432763,0.0112430921679476,0.1799288348697937,0.4842225796499124,0.4788290033665756,28.131310203927924,10.188079246840037,0.030637333913838,0.9316560251916716,0.296309179347766
JOSE BOITEUX,2016,0.4447076951003831,0.3542957043472955,0.3827110351349529,0.060299195248869994,0.287219388542131,78.0,0.3271460107797794,0.5622693794209869,1.937698412698413,53.21979001028963,0.3460685342859143,10.41626984126984,0.0977022230524939,0.0099009900990099,0.2548378054861689,0.4537536032084221,0.5006352232393051,28.49162083519081,9.214466430470912,0.0302646759629236,0.9246966082210408,0.1931718212208943
JOSE BOITEUX,2017,0.4396136757487431,0.3371372023076652,0.3915349926162075,0.05802945009498714,0.37637474454173553,68.0,0.336436539805897,0.5427908116915892,2.124603174603174,62.718889151616246,0.3143583526515207,10.277380952380954,0.1016793893129771,0.0089770992366412,0.2870568473634221,0.3872175572519084,0.520518397740458,29.822246445333136,11.564500868360165,0.0280246107069305,0.9038642559980816,0.2427161111436104
JOSE BOITEUX,2018,0.5112428123923215,0.330714918179177,0.3671622048679197,0.06207817921669742,0.3279552785846195,61.0,0.4017008466305142,0.6207847781541288,4.1194444444444445,65.90427659535375,0.3512356897149692,10.140873015873016,0.0992151458870049,0.0088071415733029,0.2825542406094329,0.378875595748921,0.5138678521358817,26.34881266580265,7.306195097249056,0.0275911065310576,0.91465985131397,0.1592356567587312
JOSE BOITEUX,2019,0.362816445901521,0.3616847054333067,0.366087289407639,0.048039862893011896,0.28488652068127013,98.0,0.198517639199598,0.527115252603444,0.5591269841269841,50.87522873349704,0.2991528858367741,10.115079365079366,0.1005468336567295,0.0091726935967542,0.2966333610047919,0.4267360498618215,0.5140931024872112,25.91362987471014,6.914014514703958,0.0249924180460605,0.925282858958049,0.1479865912188075
JOSE BOITEUX,2020,0.5863603356918001,0.3476077824501885,0.3518269319921799,0.07171056712175897,0.3109671151671912,78.0,0.4855911404532479,0.6871295309303525,12.808333333333334,71.0346670554068,0.2314555544845613,11.238095238095235,0.0902268660162789,0.0086590082549212,0.2584768360427888,0.4367387288575882,0.4095881265369741,26.24155090747946,6.4110409675020295,0.0205949119636513,0.9199022530294446,0.1149836309834438
JOSE BOITEUX,2021,0.4270131426176609,0.325281233626752,0.3460881910456678,0.048071428864666296,0.2168172733520241,124.0,0.3256906822751058,0.5283356029602161,5.661904761904761,72.00484424789941,0.3421581194048517,10.325396825396826,0.0913317081467203,0.0085038834401043,0.2436877807586866,0.4068746864948174,0.3840139558931912,25.336156185686026,4.797516913486844,0.016545662051592,0.9397963664445296,0.0819225446408818
JOSE BOITEUX,2022,0.4274806671449673,0.3378374720824698,0.3423806173642159,0.0494462622542523,0.27892013184989234,121.0,0.2863665034785772,0.5685948308113574,3.190873015873016,52.54069179024469,0.2939400578719117,10.196428571428571,0.1010860484544695,0.0093567251461988,0.2489246890014377,0.4267502551635018,0.4132357614035088,24.645099830015035,4.954286459956672,0.0185628324292995,0.9449734528778876,0.0636055667854604
JOSE BOITEUX,2023,0.5026125043361189,0.3201517867276607,0.35019308727142,0.056350372068469476,0.2907657106377897,82.0,0.3761468748393026,0.6290781338329353,2.117857142857143,92.66750668651092,0.3179289534823889,10.226984126984126,0.0957393483709273,0.0088554720133667,0.2378744094091261,0.4024291640461954,0.4047390329156224,28.700417710944027,6.844611528822055,0.0167194808561233,0.93797640479777,0.0958833761603668
JUPIA,2002,0.7131059990245165,0.0466792965223598,0.3729619990456118,0.012414892871215012,0.06944147023504453,223.0,0.4262119980490331,1.0,0.8770833333333333,52.33741040422167,0.2799612422152227,13.235416666666666,0.0027203482045701,0.001360174102285,0.0055874786428281,0.0877711144018915,0.0072134566557852,27.026100293014764,7.517183793764623,0.0006701293988168,0.8498802338549523,0.2683356338830663
JUPIA,2003,0.7821634632973979,0.0653027015404127,0.3586772827945992,0.018320298452973456,0.0898254695766725,179.0,0.564326926594796,1.0,5.347916666666667,84.93211241210236,0.3011090973658584,14.377083333333331,0.0050036390101892,0.0018195050946142,0.0091983498499371,0.1214070532308882,0.0136176310043668,31.09427918288269,10.423501090124184,0.0011402361811991,0.8124246708162897,0.2624669413863091
JUPIA,2004,0.7079549258908328,0.0372349503919529,0.3738052064221672,0.009853754399385746,0.04805775062884159,255.0,0.4159098517816655,1.0,4.3375,53.04754278071854,0.2405329284374767,13.927083333333334,0.0068455640744797,0.0009127418765972,0.0115060397882229,0.0629638609956829,0.0234355604235122,29.355690323639067,9.884899835434176,0.0019117596462815,0.8622590537362982,0.2572448058839219
JUPIA,2005,0.7566915723526046,0.0728803053780346,0.3722480864302211,0.020528705036494066,0.11312433438165301,190.0,0.5133831447052093,1.0,10.752083333333331,72.07333834517857,0.2363399685641034,13.856250000000005,0.0151098901098901,0.0018315018315018,0.0231006973795435,0.1226599133765257,0.0214729853479853,24.219242189862463,5.866940653109285,0.0020044895939579,0.9062081733408764,0.2085315963558289
JUPIA,2006,0.7259730030870322,0.134659004013556,0.3808949938253981,0.03723583810759681,0.15712015423032263,139.0,0.4519460061740643,1.0,5.595833333333334,54.82618787816247,0.3312486334393296,14.239583333333334,0.0192943770672546,0.0032157295112091,0.051247330886355,0.2180706771407571,0.0254212605659683,23.425200476857764,5.639666552296636,0.0022591889624784,0.9233536199796326,0.2170721725340832
