municipio,ano,risk_norm,risk_norm_lag1,risk_norm_lag2,real_expense,real_expense_original,real_expense_pc,expense_interpolated,expense_missing_after_interpolation,pct_effect_0_1_same_year,pct_effect_0_1_lag1,pct_effect_0_1_lag2,pct_effect_0_1_cumulative_lag0_lag2,impact_real_brl_0_1_same_year,impact_real_brl_0_1_lag1,impact_real_brl_0_1_lag2,impact_real_brl_0_1_cumulative_lag0_lag2,impact_comparability_note
ABDON BATISTA,2002,0.0143875189636989,,,9182603.174641628,9182603.174641628,3338.400048949912,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-74733.12290968336,-50836.90329559646,-22560.51902766673,-147409.31278757536,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABDON BATISTA,2003,0.0129138567363235,0.0143875189636989,,9093915.117627352,9093915.117627352,3320.886326916211,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-74011.3302611921,-50345.906778360484,-22342.62345276888,-145985.59390434597,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABDON BATISTA,2004,0.0147991926341785,0.0129138567363235,0.0143875189636989,9805968.438535217,9805968.438535217,3596.9365558415443,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-79806.41552596861,-54287.989990261245,-24092.050297154117,-157416.26216985506,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABDON BATISTA,2005,0.0,0.0147991926341785,0.0129138567363235,10598152.292463835,10598152.292463835,3904.9934754840956,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-86253.64755775295,-58673.69339141838,-26038.347939561438,-170133.27446888518,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABDON BATISTA,2006,0.0,0.0,0.0147991926341785,13706915.119957479,13706915.119957479,5073.25306090661,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-111554.48546455974,-75884.48560627495,-33676.193285623725,-220038.57727952115,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABDON BATISTA,2007,0.0,0.0,0.0,15278617.300899103,15278617.300899103,5680.628086295027,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-124345.87043806011,-84585.77327627444,-37537.67093902811,-245269.28081674335,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABDON BATISTA,2008,0.0,0.0,0.0,17214881.884651247,17214881.884651247,6429.701159576921,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-140104.26665437742,-95305.358292289,-42294.8332767159,-276352.34367347666,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABDON BATISTA,2009,0.0097059623883489,0.0,0.0,18351899.866325445,18351899.866325445,6885.74961215873,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-149357.95027316172,-101600.13898578024,-45088.345674289485,-294605.01517828123,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABDON BATISTA,2010,0.0167603478303586,0.0097059623883489,0.0,18867178.12496369,18867178.12496369,7111.6389464620015,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-153551.570829677,-104452.83233498817,-46354.32055499152,-302876.8322823898,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABDON BATISTA,2011,0.0381684476051727,0.0167603478303586,0.0097059623883489,26346109.36598106,26346109.36598106,9947.871759597645,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-214419.26564758306,-145857.83449210835,-64729.12858715595,-422936.9169508014,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABDON BATISTA,2012,0.0816430465781711,0.0381684476051727,0.0167603478303586,35349032.35157059,35349032.35157059,13370.370932952377,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-287690.0514184964,-195699.98888902637,-86848.1956379803,-567461.8044086559,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABDON BATISTA,2013,0.10279383233318,0.0816430465781711,0.0381684476051727,26446695.389456283,26446695.389456283,10020.53439024582,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-215237.89055300519,-146414.70075879182,-64976.25599246481,-424551.6351646369,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABDON BATISTA,2014,0.1387445202051636,0.10279383233318,0.0816430465781711,31204232.048644833,,11843.711556924913,True,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-253957.36531810503,-172753.4661903997,-76664.93449496737,-500924.88098118076,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABDON BATISTA,2015,0.2649525622633918,0.1387445202051636,0.10279383233318,35961768.70783339,35961768.70783339,13673.24306878745,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-292676.8400832049,-199092.23162200753,-88353.61299746993,-577298.1267977247,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABDON BATISTA,2016,0.0875943625631869,0.2649525622633918,0.1387445202051636,29397231.729496714,29397231.729496714,11196.812694533122,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-239250.99345596653,-162749.5164680237,-72225.35845015674,-471916.911216338,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABDON BATISTA,2017,0.1420458357393355,0.0875943625631869,0.2649525622633918,25348763.432966337,25348763.432966337,9671.716676595213,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-206302.3107081281,-140336.3088653729,-62278.77311921177,-406926.41581064713,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABDON BATISTA,2018,0.1925804224453718,0.1420458357393355,0.0875943625631869,28687007.732673835,28687007.732673835,10964.584430885656,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-233470.79624625292,-158817.56079510463,-70480.42602854488,-460515.609286399,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABDON BATISTA,2019,0.1194743909234725,0.1925804224453718,0.1420458357393355,29277563.670939386,29277563.670939386,11209.941101154163,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-238277.06835450671,-162087.00787381036,-71931.34884735236,-469995.8670484626,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABDON BATISTA,2020,0.1287531478262827,0.1194743909234725,0.1925804224453718,34395239.94728879,34395239.94728879,13192.57429417201,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-279927.55927723105,-190419.58514094207,-84504.84579741798,-552150.4727325294,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABDON BATISTA,2021,0.1487107980606288,0.1287531478262827,0.1194743909234725,25871032.46790206,25871032.46790206,9940.520304019235,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-210552.82608350218,-143227.7046840045,-63561.92347169211,-415310.4565958039,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABDON BATISTA,2022,0.0369697828728157,0.1487107980606288,0.1287531478262827,38299466.52978171,38299466.52978171,14741.903976051466,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-311702.3228717695,-212034.23900798513,-94097.04709670709,-614825.4404455632,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABDON BATISTA,2023,0.0366960137525566,0.0369697828728157,0.1487107980606288,33455634.15,33455634.15,12877.45733256351,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-272280.5256202229,-185217.72155778485,-82196.35069367883,-537066.8801787253,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABELARDO LUZ,2002,0.0865890786795936,,,34482473.40712798,34482473.40712798,2080.767161907312,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-280637.5136063043,-190902.52868948088,-84719.16760716209,-553550.8408114298,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABELARDO LUZ,2003,0.0804097699045889,0.0865890786795936,,33347377.993176837,33347377.993176837,2004.2900584912152,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-271399.4769110794,-184618.39175218355,-81930.37872043539,-535329.0324923095,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABELARDO LUZ,2004,0.0883494608664633,0.0804097699045889,0.0865890786795936,36198933.04363298,36198933.04363298,2167.0817195661502,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-294607.0151239875,-200405.22535318646,-88936.29640529337,-581105.3512952925,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABELARDO LUZ,2005,0.0953736650708164,0.0883494608664633,0.0804097699045889,44098473.435238,44098473.435238,2629.6048560070362,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-358897.8607358438,-244138.81193315488,-108344.4890414281,-707917.5197313564,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABELARDO LUZ,2006,0.0895196347176187,0.0953736650708164,0.0883494608664633,52767799.96440034,52767799.96440034,3134.224279187476,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-429453.65332821547,-292134.1032485912,-129643.95090408843,-847087.1475253608,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABELARDO LUZ,2007,0.0996262503257235,0.0895196347176187,0.0953736650708164,51718831.597223096,51718831.597223096,3059.9237721703407,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-420916.56635824667,-286326.7845146625,-127066.76550719836,-830247.9459176383,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABELARDO LUZ,2008,0.1219321162287847,0.0996262503257235,0.0895196347176187,56165845.12566949,56165845.12566949,3310.1040267367684,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-457108.83147977403,-310946.42585168034,-137992.52712584977,-901636.3306401346,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABELARDO LUZ,2009,0.1075278730111294,0.1219321162287847,0.0996262503257235,57520512.99799996,57520512.99799996,3376.805976165314,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-468133.8707501467,-318446.1640319707,-141320.7783557711,-923382.9591634166,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABELARDO LUZ,2010,0.1328961674499673,0.1075278730111294,0.1219321162287847,76166287.42086034,76166287.42086034,4454.168855021072,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-619883.5353265251,-421673.25695744203,-187131.1374284793,-1222705.5740899043,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABELARDO LUZ,2011,0.2099128913989527,0.1328961674499673,0.1075278730111294,72188729.28923817,72188729.28923817,4215.564360027924,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-587511.9588707527,-399652.62356578064,-177358.7695927523,-1158853.4071603518,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABELARDO LUZ,2012,0.2708425683667922,0.2099128913989527,0.1328961674499673,91095196.14733423,91095196.14733423,5312.086234925994,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-741383.2832241643,-504322.96693645994,-223809.617700394,-1462360.9456859701,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABELARDO LUZ,2013,0.2313015533523693,0.2708425683667922,0.2099128913989527,90339493.81576838,90339493.81576838,5260.553998472507,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-735232.9580762794,-500139.23323704855,-221952.9506413594,-1450229.575174858,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABELARDO LUZ,2014,0.2593979715414651,0.2313015533523693,0.2708425683667922,91249321.98360547,91249321.98360547,5306.015776686627,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-742637.6448519677,-505176.2413385937,-224188.28579654507,-1464835.1442520474,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABELARDO LUZ,2015,0.3228320608687096,0.2593979715414651,0.2313015533523693,77138681.90780997,77138681.90780997,4479.164728993127,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-627797.4215446064,-427056.6459113221,-189520.19028288207,-1238315.5269925317,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABELARDO LUZ,2016,0.3035975032736077,0.3228320608687096,0.2593979715414651,74913941.50968325,74913941.50968325,4343.844457247086,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-609691.2489862097,-414739.99557520554,-184054.2785878016,-1202601.5309740317,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABELARDO LUZ,2017,0.4104461591256392,0.3035975032736077,0.3228320608687096,75126990.65767384,75126990.65767384,4350.060256953572,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-611425.1612396057,-415919.4823424783,-184577.71396507492,-1206021.6317774726,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABELARDO LUZ,2018,0.3749143077167081,0.4104461591256392,0.3035975032736077,74447321.99730524,74447321.99730524,4304.640467040238,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-605893.6403225899,-412156.68770755123,-182907.85222182772,-1195110.8379380016,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABELARDO LUZ,2019,0.3560039464858248,0.3749143077167081,0.4104461591256392,83799681.0075241,83799681.0075241,4838.598129656683,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-682008.330472363,-463933.39650633384,-205885.4403186636,-1345245.2593454532,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABELARDO LUZ,2020,0.3330915390474961,0.3560039464858248,0.3749143077167081,84946475.00564018,84946475.00564018,4897.932443146657,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-691341.5767406948,-470282.2993689987,-208702.97117818714,-1363654.8662898156,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABELARDO LUZ,2021,0.3178226245921224,0.3330915390474961,0.3560039464858248,83179281.18573375,83179281.18573375,4789.318149764912,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-676959.1722703575,-460498.7271489495,-204361.19477324848,-1335285.9145230392,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABELARDO LUZ,2022,0.3627613368207121,0.3178226245921224,0.3330915390474961,111413134.88749774,111413134.88749774,6405.999016070477,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-906741.9494173503,-616807.527932406,-273728.2774565165,-1788526.9935904029,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
ABELARDO LUZ,2023,0.3071257404558258,0.3627613368207121,0.3178226245921224,114596565.76999998,114596565.76999998,6589.03897021619,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-932650.4774122789,-634431.6988612885,-281549.5729684786,-1839630.9506896613,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGROLANDIA,2002,0.3411291696659125,,,14869600.659236489,14869600.659236489,1832.901986938403,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-121017.0659180204,-82321.36752302208,-36532.76769412426,-238703.29283713963,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGROLANDIA,2003,0.2599104910614354,0.3411291696659125,,15290073.980396954,15290073.980396954,1850.2249519472591,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-124439.11125667833,-84649.19996439807,-37565.818582010106,-245453.19612044172,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGROLANDIA,2004,0.2853520767008855,0.2599104910614354,0.3411291696659125,16635800.856086409,16635800.856086409,1976.875279979847,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-135391.3837322543,-92099.43882810458,-40872.102890241615,-267056.29386651143,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGROLANDIA,2005,0.3709230400204447,0.2853520767008855,0.2599104910614354,18594799.39885423,18594799.39885423,2170.641381994307,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-151334.8015291659,-102944.88402276626,-45685.11975035543,-298504.30740353727,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGROLANDIA,2006,0.3437714672044896,0.3709230400204447,0.2853520767008855,18981841.210715014,18981841.210715014,2177.3659880606365,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-154484.76268362984,-105087.63230304213,-46636.03355931774,-304717.5310854681,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGROLANDIA,2007,0.322477959835077,0.3437714672044896,0.3709230400204447,21347176.16781244,21347176.16781244,2406.9157149893945,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-173735.1718224557,-118182.64492514083,-52447.36867763884,-342688.5066255026,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGROLANDIA,2008,0.3262628531699573,0.322477959835077,0.3437714672044896,28821766.544456698,28821766.544456698,3195.176105766562,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-234567.53827600143,-159563.61510590767,-70811.51174351608,-462678.90693295735,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGROLANDIA,2009,0.255377399058125,0.3262628531699573,0.322477959835077,25765314.754439507,25765314.754439507,2809.2190929096573,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-209692.43663579677,-142642.42825707918,-63302.18813948046,-413613.3588126802,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGROLANDIA,2010,0.3371531712009632,0.255377399058125,0.3262628531699573,26738223.228487313,26738223.228487313,2867.9849006207564,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-217610.5059662538,-148028.66275616118,-65692.50379654253,-429231.5628052744,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGROLANDIA,2011,0.3137114305266633,0.3371531712009632,0.255377399058125,30612076.40827795,30612076.40827795,3235.2933857598923,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-249138.07394597976,-169475.16281032923,-75210.08140616897,-491418.94302985736,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGROLANDIA,2012,0.3835759836481734,0.3137114305266633,0.3371531712009632,35908624.604535796,35908624.604535796,3740.1570632274065,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-292244.3238644238,-198798.01422104964,-88223.04451586935,-576444.9988124663,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGROLANDIA,2013,0.3482553958606572,0.3835759836481734,0.3137114305266633,34831409.20709011,34831409.20709011,3576.211833680547,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-283477.3468790926,-192834.3137379771,-85576.45966310319,-559152.3446008395,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGROLANDIA,2014,0.3776553177534852,0.3482553958606572,0.3835759836481734,37307232.22163316,37307232.22163316,3776.5453051997397,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-303626.9691735015,-206541.0124565841,-91659.25025814745,-598896.996767157,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGROLANDIA,2015,0.4282516972007492,0.3776553177534852,0.3482553958606572,36406431.98318119,36406431.98318119,3634.252970178888,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-296295.7566995474,-201553.9849503432,-89446.09560764003,-584436.3540078372,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGROLANDIA,2016,0.3912291535850137,0.4282516972007492,0.3776553177534852,35584412.393931314,35584412.393931314,3503.609746854853,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-289605.7048886157,-197003.10438074777,-87426.49525775228,-571240.3854524413,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGROLANDIA,2017,0.470862142487172,0.3912291535850137,0.4282516972007492,38744684.52106809,38744684.52106809,3763.2944615550373,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-315325.7540744041,-214499.06336530784,-95190.8925752544,-621972.572570082,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGROLANDIA,2018,0.3684166248859842,0.470862142487172,0.3912291535850137,43259552.323955014,43259552.323955014,4145.8856011201815,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-352070.25495471014,-239494.36083406972,-106283.36374461924,-694450.2292315642,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGROLANDIA,2019,0.3843479387350767,0.3684166248859842,0.470862142487172,39996103.613190524,39996103.613190524,3782.7634467349703,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-325510.49744667334,-221427.1936741703,-98265.4743362718,-642061.7373603507,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGROLANDIA,2020,0.4336133481906116,0.3843479387350767,0.3684166248859842,44027270.39546558,44027270.39546558,4110.024775143427,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-358318.37086552574,-243744.61630274163,-108169.55198893198,-706774.489703638,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGROLANDIA,2021,0.4137678949702845,0.4336133481906116,0.3843479387350767,46539388.214916565,46539388.214916565,4288.916303126406,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-378763.3804335193,-257652.25101435033,-114341.51442568145,-747101.7862625623,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGROLANDIA,2022,0.5189301751252572,0.4137678949702845,0.4336133481906116,66738071.1905828,66738071.1905828,6072.617942728189,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-543151.4770032163,-369476.5859663428,-163967.17753445567,-1071353.408599848,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGROLANDIA,2023,0.4627210532830127,0.5189301751252572,0.4137678949702845,65713134.58,65713134.58,5979.357104640582,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-534809.9738110881,-363802.31230283476,-161449.03518795184,-1054899.9913560243,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGRONOMICA,2002,0.1966627063501353,,,11313147.2105808,11313147.2105808,2579.1417131544777,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-92072.67317382172,-62632.06193004072,-27795.00192406647,-181611.16450961906,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGRONOMICA,2003,0.1349747986850021,0.1966627063501353,,10365854.4058042,10365854.4058042,2328.8298186525126,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-84363.07838197325,-57387.641389029835,-25467.6207947204,-166404.17160085894,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGRONOMICA,2004,0.1288271325987725,0.1349747986850021,0.1966627063501353,10944533.040381089,10944533.040381089,2423.608893303753,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-89072.6863984092,-60591.33311192313,-26889.362548989946,-175693.76173401426,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGRONOMICA,2005,0.1911050119710285,0.1288271325987725,0.1349747986850021,11661223.430515464,11661223.430515464,2545.8407227410685,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-94905.51070709893,-64559.088155150996,-28650.182098311645,-187198.86936873363,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGRONOMICA,2006,0.1900672652732994,0.1911050119710285,0.1288271325987725,13988033.526195563,13988033.526195563,3011.2876789364427,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-113842.38313431665,-77440.81870275502,-34366.866402205305,-224551.40118003907,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGRONOMICA,2007,0.2270075701419285,0.1900672652732994,0.1911050119710285,16097695.708656296,16097695.708656296,3417.8423551787296,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-131011.98528103056,-89120.37082064548,-39550.04517015983,-258418.03427045463,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGRONOMICA,2008,0.2132433855144799,0.2270075701419285,0.1900672652732994,18255628.56170596,18255628.56170596,3823.4885774108743,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-148574.44094536325,-101067.15994813686,-44851.818998968905,-293059.5616086103,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGRONOMICA,2009,0.1515551698880767,0.2132433855144799,0.2270075701419285,18734545.795591418,18734545.795591418,3871.3338283618327,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-152472.13529443048,-103718.55069677166,-46028.45934400614,-300747.67128584645,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGRONOMICA,2010,0.2717885196307508,0.1515551698880767,0.2132433855144799,20695089.180163056,20695089.180163056,4220.04265500878,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-168428.12587165338,-114572.54847416985,-50845.27168915257,-332220.48433389707,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
AGRONOMICA,2011,0.2611028931480708,0.2717885196307508,0.1515551698880767,21846690.13974743,21846690.13974743,4369.410851463676,False,False,-0.008138555210146059,-0.005536219123133401,-0.0024568761819054874,-0.016053107161883684,-177800.49386128798,-120948.06372883964,-53674.61265781493,-350707.25794583315,Values in reais reflect each municipality's own expense scale and should not be used as direct cross-municipality rankings.
